customer_id,name,age,gender,city,income,transaction_id,product_id,amount,payment_mode,date
267.0,Isha,29.0,Male,Chennai,87799.0,T04834,P005,1712.0,Credit Card,2025-08-20
527.0,Isha,19.0,Female,Pune,69574.0,T04835,P005,2863.0,Debit Card,2025-07-25
224.0,Kabir,,Female,Bangalore,28945.0,T04836,P005,846.0,Cash,2025-06-25
994.0,Riya,36.0,Male,,37130.0,T04837,,341.0,UPI,2025-06-02
439.0,Meera,21.0,Male,Mumbai,61394.0,T04838,P003,880.0,Debit Card,2025-06-19
108.0,Kabir,54.0,Male,Chennai,75618.0,T04839,P005,947.0,UPI,2025-08-20
266.0,Vivaan,56.0,Male,Kolkata,56114.0,T04840,P004,131.0,Cash,2025-06-26
759.0,Riya,38.0,Male,Surat,30304.0,T04841,P005,,UPI,2025-05-31
417.0,Diya,48.0,Male,Ahmedabad,22315.0,T04842,P006,,Cash,2025-03-07
594.0,Kabir,22.0,,Kolkata,38312.0,T04843,P005,1015.0,Cash,2025-03-23
139.0,,39.0,Male,Mumbai,68225.0,T04844,P006,684.0,UPI,2025-11-23
404.0,Kabir,47.0,Male,Ahmedabad,907800.0,T04845,P006,2357.0,,2025-09-29
668.0,Diya,38.0,Female,Bangalore,83620.0,T04846,P001,2304.0,UPI,2025-02-16
855.0,Meera,54.0,Male,Surat,92554.0,T04847,P002,2529.0,Credit Card,2025-01-22
630.0,Vivaan,31.0,Female,Delhi,78786.0,T04848,P005,2619.0,Credit Card,2025-08-22
154.0,Riya,23.0,Male,Mumbai,85211.0,T04849,P005,1693.0,UPI,2025-09-16
258.0,Aarav,51.0,Female,Surat,91980.0,T04850,P003,405.0,Cash,2025-01-02
297.0,Meera,32.0,Female,Ahmedabad,96942.0,T04851,P003,2847.0,Credit Card,2025-12-18
395.0,Diya,38.0,,Delhi,,T04852,P005,,Credit Card,2025-06-29
532.0,Isha,40.0,Male,Chennai,41540.0,T04853,P004,206.0,Debit Card,2025-10-24
858.0,Vivaan,54.0,Female,Delhi,66904.0,T04854,P004,2428.0,UPI,2025-04-20
682.0,Diya,54.0,,Surat,22599.0,T04855,P002,1720.0,Credit Card,2025-10-29
893.0,Aryan,55.0,Female,Mumbai,78855.0,,P002,1477.0,,2025-01-19
912.0,Aryan,44.0,Male,Pune,45992.0,T04857,P001,1384.0,Cash,2025-06-07
473.0,Isha,53.0,Male,Ahmedabad,57487.0,T04858,P002,755.0,Credit Card,2025-09-13
608.0,Diya,24.0,Female,Delhi,81457.0,T04859,,2331.0,,2025-10-14
291.0,Vivaan,18.0,Male,,31394.0,T04860,,2626.0,Debit Card,2025-10-08
743.0,Diya,25.0,Female,Delhi,45280.0,T04861,P003,1441.0,UPI,2025-01-07
950.0,Meera,25.0,Male,,90162.0,T04862,P004,2836.0,Cash,2025-01-11
251.0,Aarav,55.0,Male,Delhi,67656.0,T04863,P004,2593.0,,2025-04-24
423.0,Meera,19.0,Male,Mumbai,55011.0,T04864,P005,1860.0,Cash,2025-11-27
739.0,Isha,20.0,Female,Surat,81351.0,T04865,P001,,UPI,2025-04-26
777.0,Isha,38.0,Male,Delhi,74933.0,T04866,,2777.0,Cash,2025-06-14
581.0,Meera,28.0,Female,Mumbai,61003.0,T04867,P005,588.0,UPI,2025-06-30
656.0,Riya,30.0,Female,Mumbai,94684.0,T04868,P005,2214.0,Cash,2025-01-13
451.0,Meera,45.0,Female,Bangalore,38165.0,T04869,P006,2926.0,UPI,2025-05-19
826.0,Riya,38.0,Female,Bangalore,74515.0,T04870,P004,440.0,UPI,2025-09-30
334.0,Aryan,,Female,Delhi,71902.0,T04871,P001,2244.0,Credit Card,2025-11-27
643.0,Aryan,30.0,Female,Ahmedabad,69600.0,T04872,P002,1541.0,Credit Card,2025-05-17
592.0,Vivaan,30.0,Male,Pune,32836.0,T04873,P004,897.0,UPI,
682.0,Aarav,24.0,Female,Mumbai,50255.0,T04874,P001,745.0,Cash,2025-10-17
610.0,,33.0,Male,Bangalore,43140.0,T04875,P003,2631.0,UPI,2025-02-15
946.0,Aryan,23.0,Male,Bangalore,32935.0,T04876,P003,891.0,,2025-03-08
263.0,Diya,21.0,Male,Surat,47937.0,T04877,P006,2256.0,Cash,2025-09-22
979.0,Diya,29.0,Female,Ahmedabad,96041.0,T04878,P004,1261.0,Cash,2025-02-13
499.0,Kabir,40.0,Female,Mumbai,,,P005,2875.0,Credit Card,2025-05-01
,Meera,41.0,Male,Mumbai,67316.0,T04880,P001,1357.0,Debit Card,2025-12-17
881.0,Diya,58.0,Female,Kolkata,96095.0,T04881,,2369.0,Cash,2025-08-14
549.0,Aryan,35.0,Female,Pune,97195.0,T04882,P004,1030.0,Credit Card,2025-03-12
974.0,Kabir,58.0,Female,Kolkata,73095.0,T04883,P006,700.0,UPI,2025-09-19
386.0,Kabir,18.0,Female,Chennai,53645.0,T04884,P001,1587.0,UPI,2025-07-07
168.0,Riya,21.0,,Kolkata,65311.0,T04885,P003,1273.0,Cash,
837.0,Aarav,25.0,Male,Surat,48478.0,T04886,,2627.0,UPI,2025-10-01
857.0,,30.0,Female,Delhi,61098.0,T04887,P005,202.0,Cash,2025-08-30
403.0,Kabir,39.0,Female,Surat,45059.0,T04888,P002,2676.0,Debit Card,2025-06-28
711.0,Aryan,49.0,Male,Chennai,81417.0,T04889,P003,1948.0,Debit Card,2025-12-15
784.0,Riya,23.0,Male,Bangalore,,T04890,P002,1564.0,Debit Card,2025-05-12
753.0,Diya,28.0,,Bangalore,31628.0,T04891,P004,1355.0,UPI,2025-04-02
226.0,Aarav,28.0,Male,Mumbai,20610.0,T04892,P005,306.0,UPI,2025-01-08
431.0,Diya,37.0,Female,Surat,,T04893,P004,2468.0,UPI,2025-04-03
496.0,Aarav,41.0,Female,Ahmedabad,70333.0,T04894,P004,2246.0,Credit Card,2025-08-13
444.0,Isha,37.0,Female,Kolkata,90072.0,T04895,P006,819.0,Credit Card,2025-03-14
893.0,Aryan,48.0,Male,,39856.0,T04896,P002,163.0,,2025-09-13
893.0,Aryan,40.0,Male,Delhi,94397.0,T04897,P004,1642.0,Cash,2025-09-05
665.0,Diya,57.0,Female,Chennai,32905.0,T04898,P004,2094.0,Credit Card,2025-04-08
509.0,Aryan,29.0,,Delhi,60955.0,T04899,,2647.0,Debit Card,2025-11-04
319.0,Vivaan,44.0,,Delhi,78507.0,T04900,P005,2032.0,Debit Card,2025-11-24
296.0,,33.0,Female,Bangalore,71901.0,T04901,P006,1760.0,Debit Card,2025-06-12
786.0,Riya,46.0,Male,Kolkata,47678.0,T04902,P002,432.0,Credit Card,2025-03-17
944.0,Isha,19.0,Female,Mumbai,68544.0,T04903,P004,289.0,Debit Card,2025-11-11
474.0,Diya,57.0,Male,Chennai,20799.0,T04904,P004,905.0,Debit Card,2025-12-14
786.0,Aarav,32.0,Male,Delhi,77558.0,T04905,P003,1979.0,,2025-05-21
392.0,Kabir,38.0,Male,Pune,29909.0,T04906,P001,1455.0,UPI,2025-05-08
143.0,Aryan,30.0,Female,Mumbai,63558.0,T04907,P002,1658.0,Debit Card,2025-08-30
984.0,Isha,45.0,Male,Chennai,31408.0,T04908,P001,2939.0,UPI,2025-09-02
926.0,Kabir,51.0,,Surat,21135.0,T04909,P001,2361.0,Debit Card,2025-05-18
577.0,Kabir,25.0,Female,Ahmedabad,92084.0,T04910,P004,520.0,UPI,2025-01-07
660.0,Diya,43.0,Male,Pune,47215.0,T04911,P002,2433.0,Cash,2025-06-08
868.0,Riya,,,Pune,39215.0,T04912,P004,1106.0,Debit Card,2025-07-20
721.0,Kabir,39.0,Male,Chennai,65483.0,T04913,,433.0,Debit Card,2025-09-29
495.0,Isha,37.0,Male,Pune,30558.0,T04914,P005,626.0,Credit Card,2025-09-05
481.0,Aarav,43.0,Male,Delhi,46248.0,T04915,P001,2468.0,Credit Card,2025-08-15
275.0,Kabir,37.0,Male,Surat,95756.0,T04916,P002,1754.0,Credit Card,2025-08-22
107.0,Diya,27.0,Female,Bangalore,85402.0,T04917,P004,1028.0,Credit Card,2025-12-02
,Isha,53.0,Female,Bangalore,61733.0,T04918,,2230.0,Debit Card,2025-01-31
542.0,Aarav,19.0,Female,Mumbai,61745.0,T04919,P003,639.0,Credit Card,2025-09-09
610.0,Meera,21.0,Female,Bangalore,85984.0,T04920,P003,589.0,Credit Card,2025-11-10
539.0,Isha,19.0,Male,Delhi,96979.0,T04921,P004,2055.0,Cash,2025-10-22
837.0,Meera,40.0,Female,Ahmedabad,33049.0,T04922,P006,2916.0,Cash,2025-03-16
103.0,Riya,41.0,Male,Bangalore,54505.0,T04923,P003,2289.0,UPI,2025-07-25
424.0,Aryan,24.0,Male,Mumbai,66998.0,T04924,P003,2553.0,Debit Card,2025-11-12
258.0,Meera,53.0,Male,Surat,53178.0,T04925,P004,790.0,UPI,2025-10-02
104.0,Riya,24.0,Female,Surat,93662.0,T04926,P006,978.0,Debit Card,2025-05-13
523.0,Aarav,25.0,Male,Pune,55171.0,T04927,P004,170.0,Debit Card,2025-09-20
348.0,Meera,49.0,Female,Pune,65643.0,T04928,P003,2221.0,,2025-05-22
644.0,Vivaan,26.0,Male,Mumbai,62589.0,T04929,P003,1704.0,,2025-03-06
376.0,Riya,18.0,,Surat,21085.0,T04930,P004,2557.0,Cash,2025-10-27
983.0,Aryan,20.0,Male,Kolkata,94181.0,T04931,P004,2721.0,UPI,2025-04-17
,Riya,28.0,Male,Delhi,99303.0,T04932,P003,2349.0,UPI,2025-06-11
272.0,Vivaan,41.0,Male,Mumbai,34332.0,T04933,P005,1747.0,Cash,2025-12-03
,Aarav,49.0,Male,Ahmedabad,46570.0,T04934,P003,2107.0,Cash,2025-09-04
522.0,Kabir,22.0,Female,Pune,35900.0,T04935,P004,1171.0,Cash,2025-09-07
289.0,Meera,,Female,Kolkata,78639.0,T04936,P003,2812.0,Cash,2025-11-24
756.0,Kabir,46.0,Male,Chennai,98488.0,T04937,P003,2893.0,Debit Card,2025-01-23
645.0,Isha,51.0,Female,Bangalore,74641.0,T04938,P003,1368.0,Debit Card,2025-10-17
683.0,Meera,49.0,Female,Pune,36756.0,T04939,P004,384.0,Debit Card,2025-01-09
838.0,Kabir,19.0,Female,Pune,35032.0,T04940,P002,906.0,Debit Card,2025-05-15
836.0,Kabir,22.0,Male,Kolkata,52863.0,T04941,P003,373.0,Credit Card,2025-12-24
162.0,Kabir,35.0,Male,Bangalore,73096.0,T04942,P005,1872.0,Debit Card,2025-09-29
673.0,Vivaan,38.0,Female,Pune,84649.0,T04943,P001,231.0,UPI,2025-02-13
922.0,Aarav,25.0,Male,Ahmedabad,64470.0,T04944,P002,1910.0,Cash,2025-03-05
868.0,Kabir,57.0,Male,Delhi,65799.0,T04945,,,UPI,2025-05-17
523.0,Vivaan,47.0,Female,Chennai,56432.0,,P005,843.0,Debit Card,2025-11-22
430.0,Kabir,33.0,Female,Chennai,67577.0,T04947,P002,3808.0,Debit Card,2025-12-23
667.0,Diya,40.0,Male,Chennai,23728.0,T04948,P006,540.0,Credit Card,2025-05-06
675.0,Meera,44.0,,Chennai,20947.0,T04949,P003,377.0,Credit Card,2025-03-24
285.0,Kabir,56.0,Female,Mumbai,39439.0,T04950,P005,1730.0,Credit Card,2025-12-31
152.0,Aryan,19.0,Female,Bangalore,56973.0,T04951,P003,1175.0,Credit Card,2025-04-13
781.0,Riya,54.0,Male,Chennai,26089.0,T04952,P001,1322.0,Debit Card,2025-10-11
839.0,Kabir,42.0,Female,Pune,35405.0,T04953,P005,2652.0,Cash,2025-01-28
908.0,Aryan,19.0,Female,Kolkata,93598.0,T04954,P005,1140.0,Debit Card,2025-11-11
522.0,Aryan,,Female,Chennai,40556.0,T04955,P003,1740.0,Credit Card,2025-01-24
580.0,Vivaan,25.0,Male,Delhi,56640.0,T04956,P006,1967.0,UPI,2025-12-08
434.0,Vivaan,30.0,Male,Ahmedabad,56688.0,T04957,P001,1697.0,Cash,2025-10-26
711.0,Aarav,22.0,Male,Mumbai,44122.0,T04958,P006,364.0,Debit Card,2025-11-29
485.0,Diya,40.0,,Pune,79592.0,T04959,P001,1258.0,Debit Card,2025-09-29
,Riya,40.0,Female,Ahmedabad,37528.0,T04960,P003,168.0,Credit Card,2025-05-14
303.0,Kabir,18.0,Male,Chennai,68623.0,T04961,P001,1269.0,Cash,2025-11-29
797.0,,50.0,Female,Surat,81321.0,T04962,P002,2440.0,UPI,2025-03-27
914.0,Aarav,,Male,Delhi,35063.0,T04963,P002,727.0,UPI,2025-04-28
391.0,Riya,31.0,Male,Pune,65217.0,T04964,P001,2847.0,Cash,2025-04-14
217.0,Kabir,30.0,Female,Chennai,97990.0,T04965,P003,399.0,Debit Card,2025-01-28
876.0,Isha,57.0,Male,Delhi,40239.0,T04966,P003,661.0,Credit Card,2025-06-05
292.0,Isha,21.0,Female,Delhi,72571.0,T04967,P005,1244.0,,2025-05-20
968.0,Kabir,,Male,Mumbai,32213.0,T04968,P004,660.0,,2025-06-13
428.0,Kabir,37.0,Female,Pune,54457.0,T04969,P006,411.0,Debit Card,2025-12-12
954.0,Kabir,39.0,Male,Mumbai,92264.0,T04970,P006,680.0,Credit Card,2025-06-26
,Meera,51.0,Male,Surat,98337.0,T04971,P004,19648.0,Credit Card,2025-04-29
408.0,Riya,24.0,Female,Delhi,20972.0,T04972,P005,1015.0,UPI,2025-03-16
618.0,Aarav,48.0,Female,Pune,74777.0,T04973,P001,2342.0,Cash,
,Aryan,19.0,Male,Delhi,71714.0,T04974,P005,,,2025-12-01
541.0,Aarav,34.0,Female,Bangalore,72079.0,,P003,2199.0,Debit Card,2025-09-20
766.0,Vivaan,22.0,Female,,,T04976,P003,2457.0,Debit Card,2025-03-02
871.0,Vivaan,33.0,Male,Pune,24290.0,T04977,P002,1886.0,Credit Card,2025-10-30
353.0,Aryan,38.0,Female,Chennai,32328.0,,P002,1579.0,Cash,2025-01-22
201.0,Aarav,22.0,Female,Surat,61616.0,T04979,P006,689.0,Credit Card,2025-08-19
633.0,Vivaan,58.0,Male,Bangalore,65534.0,T04980,P006,1332.0,Cash,2025-06-12
850.0,Diya,57.0,Male,Ahmedabad,42805.0,T04981,P006,1872.0,Debit Card,2025-06-25
832.0,Aryan,46.0,Male,Kolkata,82473.0,T04982,P001,1862.0,,2025-08-24
325.0,Riya,33.0,Male,Surat,61713.0,T04983,P006,1940.0,UPI,2025-03-12
354.0,Kabir,47.0,,Mumbai,73266.0,T04984,P003,154.0,Debit Card,2025-08-03
419.0,Isha,25.0,Male,Pune,41200.0,T04985,P006,2908.0,Credit Card,2025-01-28
270.0,Isha,56.0,Female,Kolkata,84928.0,T04986,P001,23640.0,UPI,2025-07-30
324.0,Meera,46.0,Female,Ahmedabad,72755.0,T04987,P003,1655.0,Debit Card,2025-11-26
545.0,Diya,29.0,Male,Surat,87703.0,T04988,P004,2244.0,Debit Card,2025-04-30
839.0,Aarav,42.0,Female,Chennai,,,,1368.0,UPI,2025-09-17
748.0,Meera,21.0,Female,Chennai,56343.0,T04990,P002,2941.0,Cash,2025-12-01
756.0,Aryan,43.0,Male,Pune,79611.0,T04991,P004,2986.0,Cash,
575.0,Diya,29.0,Male,Chennai,,T04992,P003,738.0,Cash,2025-02-01
812.0,Isha,26.0,Female,Ahmedabad,47563.0,T04993,P004,,Credit Card,2025-12-18
271.0,Vivaan,,Male,Bangalore,20925.0,T04994,,1523.0,UPI,2025-07-21
796.0,Kabir,19.0,Male,Bangalore,30769.0,T04995,P005,2505.0,Debit Card,2025-11-12
,Kabir,46.0,Male,Delhi,47235.0,T04996,P004,,UPI,2025-02-12
843.0,Diya,57.0,Male,Ahmedabad,52160.0,T04997,P004,807.0,Credit Card,2025-06-07
306.0,,37.0,Female,Ahmedabad,80750.0,T04998,P003,2474.0,Credit Card,2025-04-24
707.0,Aryan,46.0,Female,Surat,52161.0,T04999,P006,708.0,Cash,2025-11-05
845.0,Aarav,,Female,Delhi,90975.0,T05000,P005,311.0,Debit Card,2025-11-13
351.0,Isha,30.0,Female,Pune,91019.0,T05001,P003,1339.0,Credit Card,2025-09-03
964.0,Meera,54.0,Male,Chennai,50086.0,T05002,P003,619.0,,2025-03-19
595.0,Kabir,21.0,Male,Bangalore,48604.0,T05003,,1105.0,Debit Card,2025-07-21
949.0,Riya,39.0,Female,Surat,57371.0,,P001,,Credit Card,2025-06-06
179.0,Isha,42.0,Female,Surat,26073.0,T05005,P004,241.0,Cash,2025-03-19
753.0,Meera,19.0,Female,Mumbai,38101.0,T05006,P005,560.0,UPI,2025-07-14
275.0,Diya,47.0,Female,Mumbai,,T05007,P002,2201.0,,2025-12-22
232.0,Meera,38.0,Female,Pune,91250.0,T05008,P004,499.0,UPI,2025-06-05
695.0,Kabir,21.0,Female,Ahmedabad,62294.0,T05009,P006,1394.0,UPI,2025-03-05
269.0,Kabir,18.0,Male,Mumbai,91791.0,T05010,P005,338.0,Credit Card,2025-05-24
,Riya,37.0,Male,Bangalore,56415.0,T05011,P005,,,2025-03-22
756.0,Meera,22.0,Male,Kolkata,71581.0,T05012,P002,1821.0,Credit Card,2025-06-16
912.0,Vivaan,30.0,Female,Kolkata,33803.0,T05013,P006,2311.0,UPI,2025-04-04
,Diya,21.0,Male,Pune,51574.0,T05014,P002,1144.0,Credit Card,
191.0,,38.0,Female,Kolkata,35749.0,T05015,P005,635.0,UPI,2025-04-21
192.0,Isha,48.0,Female,Mumbai,30834.0,T05016,P001,1121.0,Credit Card,2025-03-19
895.0,Isha,29.0,Male,Surat,74030.0,T05017,P005,1087.0,Credit Card,2025-06-18
152.0,Meera,22.0,Male,Bangalore,72485.0,T05018,P002,2874.0,Cash,2025-03-08
338.0,Riya,54.0,Male,Pune,99008.0,T05019,P004,526.0,UPI,2025-05-02
779.0,,38.0,Female,,31091.0,T05020,P001,2852.0,UPI,2025-08-19
783.0,Meera,34.0,Female,Surat,26023.0,T05021,P001,163.0,Debit Card,2025-05-06
948.0,Isha,43.0,Male,Ahmedabad,62337.0,T05022,P006,1008.0,Debit Card,2025-08-24
219.0,Aarav,54.0,Female,,60972.0,T05023,P006,1276.0,Debit Card,2025-08-27
745.0,Aarav,40.0,Male,Pune,33397.0,T05024,P005,793.0,Debit Card,2025-11-15
431.0,Diya,47.0,Male,Bangalore,35299.0,T05025,P004,1604.0,UPI,2025-03-17
845.0,Isha,26.0,Male,Bangalore,62399.0,T05026,P003,1352.0,Credit Card,2025-06-01
362.0,Kabir,24.0,Male,Pune,32359.0,T05027,P006,324.0,Credit Card,2025-05-11
603.0,Aarav,57.0,Female,Kolkata,69962.0,T05028,P003,2756.0,Credit Card,2025-02-15
409.0,Riya,18.0,Male,,41157.0,T05029,P001,390.0,UPI,2025-07-23
,Isha,27.0,Female,,57429.0,T05030,P002,2629.0,Credit Card,2025-10-07
152.0,Aarav,45.0,Male,Bangalore,26421.0,T05031,P004,115.0,Cash,2025-01-13
715.0,Vivaan,53.0,Male,Delhi,32202.0,T05032,P005,2746.0,Debit Card,2025-03-19
999.0,Vivaan,49.0,,Chennai,39290.0,T05033,P005,1846.0,,2025-08-02
539.0,Aarav,18.0,Male,,39396.0,T05034,P002,1668.0,Debit Card,2025-04-25
177.0,Aarav,,Female,Pune,47122.0,T05035,P006,809.0,UPI,2025-05-23
661.0,Isha,53.0,Female,Kolkata,81978.0,T05036,P004,852.0,Cash,2025-01-23
546.0,Meera,50.0,Male,Delhi,70216.0,T05037,P006,667.0,Credit Card,2025-04-08
205.0,Riya,35.0,Male,Ahmedabad,73952.0,T05038,P001,2386.0,Debit Card,2025-02-11
489.0,Aryan,,Male,Bangalore,82239.0,T05039,P006,2157.0,Debit Card,2025-08-23
855.0,Aarav,22.0,Male,Ahmedabad,52324.0,T05040,P001,,Credit Card,2025-12-21
777.0,Aarav,44.0,Male,Mumbai,70790.0,T05041,P006,1758.0,Cash,2025-04-12
419.0,Vivaan,25.0,,Ahmedabad,65975.0,T05042,P004,260.0,Debit Card,2025-08-21
925.0,Riya,36.0,Male,Chennai,44886.0,T05043,P005,326.0,UPI,2025-09-30
884.0,Kabir,59.0,Male,Chennai,30114.0,T05044,P003,2438.0,Cash,2025-08-05
261.0,Diya,56.0,Male,Delhi,37985.0,T05045,P006,1892.0,Cash,2025-05-15
184.0,Isha,37.0,Female,Ahmedabad,,T05046,P003,2902.0,UPI,2025-09-09
508.0,Diya,38.0,Male,Delhi,49346.0,T05047,P001,2411.0,Debit Card,2025-03-09
,Aarav,33.0,Female,Mumbai,37986.0,T05048,P005,613.0,Cash,2025-09-14
,Vivaan,18.0,Female,Chennai,70054.0,T05049,P003,1723.0,Debit Card,2025-07-16
635.0,Kabir,38.0,Female,Delhi,71473.0,T05050,P005,955.0,Debit Card,2025-06-09
414.0,Vivaan,,Female,Chennai,358170.0,T05051,P005,684.0,Debit Card,2025-07-15
529.0,Aryan,45.0,Female,Surat,57462.0,T05052,P002,1432.0,Debit Card,2025-08-12
711.0,Isha,33.0,Female,,46093.0,T05053,,538.0,Debit Card,2025-05-18
,Meera,31.0,Male,Surat,49030.0,T05054,P004,1157.0,Credit Card,2025-03-29
371.0,Isha,35.0,Female,,46639.0,T05055,P002,2892.0,UPI,2025-02-10
348.0,Meera,42.0,Male,Mumbai,66205.0,T05056,P005,1131.0,Credit Card,2025-12-16
569.0,Isha,37.0,Female,Pune,36893.0,T05057,P001,1959.0,Credit Card,2025-06-25
262.0,Vivaan,53.0,Female,Pune,90597.0,T05058,P001,1958.0,UPI,2025-01-18
695.0,Riya,40.0,Male,,,T05059,,2777.0,Cash,2025-10-09
574.0,,38.0,Female,Surat,95324.0,T05060,P005,1906.0,,2025-12-13
761.0,Diya,49.0,Female,Delhi,65963.0,T05061,P002,1123.0,Debit Card,2025-05-13
220.0,Aryan,24.0,Male,Delhi,54133.0,T05062,P002,2098.0,UPI,2025-08-19
600.0,Riya,52.0,Male,Chennai,56492.0,T05063,P001,2597.0,Credit Card,2025-11-16
417.0,Isha,45.0,Female,Surat,45046.0,T05064,P001,2567.0,UPI,2025-04-23
644.0,Isha,23.0,Male,Ahmedabad,24746.0,T05065,P002,985.0,UPI,2025-07-28
215.0,Kabir,20.0,Male,Mumbai,61835.0,T05066,P002,1041.0,Cash,2025-03-27
920.0,Kabir,46.0,Male,Surat,53339.0,T05067,P004,153.0,Debit Card,2025-04-03
563.0,Vivaan,22.0,Male,Surat,68073.0,T05068,P001,984.0,Debit Card,2025-09-22
694.0,Aarav,,Female,Pune,87916.0,T05069,P001,1481.0,UPI,2025-07-22
923.0,Vivaan,21.0,Female,Surat,58655.0,T05070,P006,646.0,UPI,2025-12-25
854.0,Isha,56.0,Female,Chennai,41703.0,T05071,P004,964.0,Debit Card,2025-05-16
998.0,Vivaan,31.0,Female,Ahmedabad,24487.0,T05072,P001,2253.0,Credit Card,2025-03-12
640.0,Kabir,30.0,Male,Chennai,70229.0,T05073,P003,1400.0,Debit Card,2025-04-21
,Vivaan,49.0,Female,Surat,99946.0,T05074,P006,2653.0,Credit Card,2025-01-14
814.0,Aarav,28.0,Male,Surat,35105.0,T05075,P003,2629.0,UPI,2025-07-08
724.0,Vivaan,34.0,Female,Bangalore,72184.0,T05076,P004,1427.0,,
863.0,Aarav,25.0,Male,Kolkata,56023.0,T05077,P005,1140.0,UPI,2025-01-12
472.0,Aarav,55.0,Female,Bangalore,46622.0,T05078,P004,245.0,Debit Card,2025-10-09
471.0,Meera,48.0,Female,Mumbai,74820.0,T05079,P001,2316.0,Debit Card,2025-12-01
240.0,Riya,59.0,Female,Bangalore,30224.0,T05080,,864.0,Debit Card,2025-12-12
185.0,Kabir,29.0,Female,Kolkata,75214.0,T05081,P005,1265.0,UPI,2025-09-30
100.0,Diya,50.0,Male,Surat,85206.0,T05082,P003,217.0,UPI,2025-12-31
216.0,Meera,48.0,Male,Ahmedabad,85671.0,T05083,P004,1200.0,Credit Card,2025-12-02
914.0,Riya,19.0,Female,Pune,75852.0,T05084,P004,117.0,Cash,2025-12-21
297.0,Isha,36.0,Female,Kolkata,93932.0,T05085,P004,598.0,UPI,2025-11-20
634.0,Vivaan,36.0,Female,Delhi,36945.0,T05086,P006,1404.0,Cash,2025-06-15
,Aarav,48.0,,Bangalore,38595.0,T05087,P004,2471.0,Debit Card,2025-02-25
246.0,Vivaan,56.0,Female,Ahmedabad,76126.0,T05088,P002,739.0,Cash,2025-05-02
495.0,,33.0,Female,Kolkata,65370.0,T05089,P005,2451.0,Credit Card,2025-08-27
872.0,Aryan,40.0,,Pune,74051.0,T05090,P002,1660.0,Credit Card,2025-08-08
234.0,Riya,36.0,Female,Kolkata,29862.0,T05091,P001,2127.0,,2025-08-21
321.0,Isha,34.0,Female,Kolkata,97391.0,T05092,P004,1546.0,Cash,2025-09-12
926.0,Aryan,,Male,Surat,,T05093,P001,2532.0,Credit Card,2025-10-04
405.0,Kabir,47.0,Female,Kolkata,,T05094,,1724.0,Debit Card,2025-06-07
377.0,Diya,41.0,Male,Ahmedabad,92575.0,T05095,,1241.0,Cash,2025-11-24
763.0,,21.0,Female,Mumbai,35793.0,T05096,P001,458.0,Cash,2025-06-08
618.0,Isha,46.0,Male,Bangalore,,T05097,P005,460.0,Credit Card,
,Kabir,38.0,Male,Delhi,38008.0,T05098,P004,,UPI,2025-08-09
983.0,Vivaan,28.0,Male,Pune,90655.0,T05099,P002,2007.0,Debit Card,2025-08-29
974.0,,43.0,Female,,20975.0,T05100,P001,,,2025-01-31
981.0,Isha,48.0,Female,Bangalore,55081.0,T05101,P006,1405.0,Debit Card,2025-10-03
762.0,Aarav,26.0,Male,Bangalore,98670.0,T05102,P002,2668.0,Credit Card,2025-03-12
204.0,,43.0,Male,Kolkata,32427.0,T05103,P004,1463.0,Debit Card,2025-03-19
935.0,Aarav,39.0,Female,Surat,84927.0,T05104,P004,2522.0,UPI,2025-10-18
546.0,Riya,49.0,Male,Pune,56726.0,T05105,P006,1355.0,UPI,2025-07-31
759.0,Diya,25.0,Male,Bangalore,81922.0,T05106,P002,2189.0,Credit Card,2025-11-29
931.0,Kabir,58.0,Female,Chennai,76389.0,T05107,P005,1139.0,Cash,2025-03-10
242.0,Aarav,51.0,Female,Chennai,95525.0,T05108,P004,1924.0,Credit Card,2025-01-15
196.0,Vivaan,31.0,Female,Pune,23571.0,T05109,P006,957.0,UPI,2025-08-28
630.0,Kabir,34.0,Female,Chennai,45706.0,T05110,P004,2130.0,Debit Card,2025-06-29
637.0,Aarav,33.0,Female,Pune,90565.0,T05111,P003,2874.0,Debit Card,
125.0,Isha,50.0,Female,Mumbai,96680.0,T05112,P004,2429.0,UPI,2025-09-16
,Riya,53.0,Male,Chennai,47182.0,T05113,P005,,UPI,2025-03-03
,Diya,37.0,Male,Chennai,28787.0,T05114,P004,1768.0,UPI,
810.0,Kabir,42.0,Male,Bangalore,81483.0,T05115,P001,2300.0,,2025-09-27
839.0,Aryan,39.0,Male,Ahmedabad,72906.0,T05116,P005,374.0,Credit Card,2025-12-24
852.0,Riya,59.0,Male,Surat,73730.0,T05117,,313.0,UPI,2025-03-20
995.0,Riya,28.0,Female,Surat,86199.0,T05118,P003,2345.0,UPI,2025-09-30
412.0,Isha,45.0,Male,Pune,94801.0,T05119,P001,578.0,Cash,2025-08-16
949.0,Diya,,,Mumbai,44737.0,,P005,1600.0,Cash,2025-04-17
739.0,Isha,28.0,Female,Kolkata,41280.0,T05121,P003,285.0,UPI,2025-02-15
508.0,Vivaan,18.0,Female,Ahmedabad,48564.0,T05122,,,Cash,2025-03-28
669.0,Aryan,26.0,Female,Pune,48087.0,T05123,P005,1913.0,UPI,2025-01-04
810.0,Aryan,18.0,Male,Pune,66002.0,T05124,P004,1325.0,Debit Card,2025-03-04
